country_code,country_name,period,unemployment
EU27_2020,EU Average,2001-08,9.3
EU27_2020,EU Average,2001-09,9.3
EU27_2020,EU Average,2001-10,9.4
EU27_2020,EU Average,2001-11,9.4
EU27_2020,EU Average,2001-12,9.5
EU27_2020,EU Average,2002-01,9.5
EU27_2020,EU Average,2002-02,9.5
EU27_2020,EU Average,2002-03,9.5
EU27_2020,EU Average,2002-04,9.6
EU27_2020,EU Average,2002-05,9.6
EU27_2020,EU Average,2002-06,9.6
EU27_2020,EU Average,2002-07,9.7
EU27_2020,EU Average,2002-08,9.7
EU27_2020,EU Average,2002-09,9.8
EU27_2020,EU Average,2002-10,9.7
EU27_2020,EU Average,2002-11,9.8
EU27_2020,EU Average,2002-12,9.8
EU27_2020,EU Average,2003-01,9.8
EU27_2020,EU Average,2003-02,9.8
EU27_2020,EU Average,2003-03,9.8
EU27_2020,EU Average,2003-04,9.8
EU27_2020,EU Average,2003-05,9.8
EU27_2020,EU Average,2003-06,9.9
EU27_2020,EU Average,2003-07,9.9
EU27_2020,EU Average,2003-08,9.9
EU27_2020,EU Average,2003-09,9.9
EU27_2020,EU Average,2003-10,9.9
EU27_2020,EU Average,2003-11,9.9
EU27_2020,EU Average,2003-12,10.0
EU27_2020,EU Average,2004-01,10.1
EU27_2020,EU Average,2004-02,10.0
EU27_2020,EU Average,2004-03,10.1
EU27_2020,EU Average,2004-04,10.0
EU27_2020,EU Average,2004-05,10.0
EU27_2020,EU Average,2004-06,10.0
EU27_2020,EU Average,2004-07,9.9
EU27_2020,EU Average,2004-08,9.9
EU27_2020,EU Average,2004-09,10.0
EU27_2020,EU Average,2004-10,10.0
EU27_2020,EU Average,2004-11,10.0
EU27_2020,EU Average,2004-12,9.9
EU27_2020,EU Average,2005-01,9.8
EU27_2020,EU Average,2005-02,9.8
EU27_2020,EU Average,2005-03,9.8
EU27_2020,EU Average,2005-04,9.8
EU27_2020,EU Average,2005-05,9.8
EU27_2020,EU Average,2005-06,9.8
EU27_2020,EU Average,2005-07,9.7
EU27_2020,EU Average,2005-08,9.6
EU27_2020,EU Average,2005-09,9.6
EU27_2020,EU Average,2005-10,9.6
EU27_2020,EU Average,2005-11,9.5
EU27_2020,EU Average,2005-12,9.4
EU27_2020,EU Average,2006-01,9.3
EU27_2020,EU Average,2006-02,9.2
EU27_2020,EU Average,2006-03,9.1
EU27_2020,EU Average,2006-04,9.0
EU27_2020,EU Average,2006-05,8.9
EU27_2020,EU Average,2006-06,8.7
EU27_2020,EU Average,2006-07,8.7
EU27_2020,EU Average,2006-08,8.6
EU27_2020,EU Average,2006-09,8.5
EU27_2020,EU Average,2006-10,8.4
EU27_2020,EU Average,2006-11,8.3
EU27_2020,EU Average,2006-12,8.2
EU27_2020,EU Average,2007-01,8.0
EU27_2020,EU Average,2007-02,7.9
EU27_2020,EU Average,2007-03,7.8
EU27_2020,EU Average,2007-04,7.7
EU27_2020,EU Average,2007-05,7.6
EU27_2020,EU Average,2007-06,7.5
EU27_2020,EU Average,2007-07,7.5
EU27_2020,EU Average,2007-08,7.5
EU27_2020,EU Average,2007-09,7.4
EU27_2020,EU Average,2007-10,7.4
EU27_2020,EU Average,2007-11,7.3
EU27_2020,EU Average,2007-12,7.3
EU27_2020,EU Average,2008-01,7.2
EU27_2020,EU Average,2008-02,7.1
EU27_2020,EU Average,2008-03,7.1
EU27_2020,EU Average,2008-04,7.1
EU27_2020,EU Average,2008-05,7.2
EU27_2020,EU Average,2008-06,7.3
EU27_2020,EU Average,2008-07,7.2
EU27_2020,EU Average,2008-08,7.3
EU27_2020,EU Average,2008-09,7.3
EU27_2020,EU Average,2008-10,7.4
EU27_2020,EU Average,2008-11,7.7
EU27_2020,EU Average,2008-12,7.9
EU27_2020,EU Average,2009-01,8.4
EU27_2020,EU Average,2009-02,8.7
EU27_2020,EU Average,2009-03,8.9
EU27_2020,EU Average,2009-04,9.1
EU27_2020,EU Average,2009-05,9.2
EU27_2020,EU Average,2009-06,9.3
EU27_2020,EU Average,2009-07,9.4
EU27_2020,EU Average,2009-08,9.6
EU27_2020,EU Average,2009-09,9.7
EU27_2020,EU Average,2009-10,9.7
EU27_2020,EU Average,2009-11,9.8
EU27_2020,EU Average,2009-12,9.9
EU27_2020,EU Average,2010-01,10.1
EU27_2020,EU Average,2010-02,10.1
EU27_2020,EU Average,2010-03,10.1
EU27_2020,EU Average,2010-04,10.2
EU27_2020,EU Average,2010-05,10.2
EU27_2020,EU Average,2010-06,10.1
EU27_2020,EU Average,2010-07,10.0
EU27_2020,EU Average,2010-08,10.0
EU27_2020,EU Average,2010-09,10.0
EU27_2020,EU Average,2010-10,10.1
EU27_2020,EU Average,2010-11,10.0
EU27_2020,EU Average,2010-12,10.0
EU27_2020,EU Average,2011-01,10.0
EU27_2020,EU Average,2011-02,9.9
EU27_2020,EU Average,2011-03,9.9
EU27_2020,EU Average,2011-04,9.9
EU27_2020,EU Average,2011-05,9.9
EU27_2020,EU Average,2011-06,9.9
EU27_2020,EU Average,2011-07,10.0
EU27_2020,EU Average,2011-08,10.1
EU27_2020,EU Average,2011-09,10.2
EU27_2020,EU Average,2011-10,10.3
EU27_2020,EU Average,2011-11,10.4
EU27_2020,EU Average,2011-12,10.5
EU27_2020,EU Average,2012-01,10.6
EU27_2020,EU Average,2012-02,10.7
EU27_2020,EU Average,2012-03,10.8
EU27_2020,EU Average,2012-04,10.9
EU27_2020,EU Average,2012-05,11.0
EU27_2020,EU Average,2012-06,11.0
EU27_2020,EU Average,2012-07,11.1
EU27_2020,EU Average,2012-08,11.1
EU27_2020,EU Average,2012-09,11.2
EU27_2020,EU Average,2012-10,11.4
EU27_2020,EU Average,2012-11,11.5
EU27_2020,EU Average,2012-12,11.5
EU27_2020,EU Average,2013-01,11.7
EU27_2020,EU Average,2013-02,11.7
EU27_2020,EU Average,2013-03,11.7
EU27_2020,EU Average,2013-04,11.7
EU27_2020,EU Average,2013-05,11.7
EU27_2020,EU Average,2013-06,11.6
EU27_2020,EU Average,2013-07,11.6
EU27_2020,EU Average,2013-08,11.5
EU27_2020,EU Average,2013-09,11.5
EU27_2020,EU Average,2013-10,11.5
EU27_2020,EU Average,2013-11,11.5
EU27_2020,EU Average,2013-12,11.4
EU27_2020,EU Average,2014-01,11.4
EU27_2020,EU Average,2014-02,11.4
EU27_2020,EU Average,2014-03,11.3
EU27_2020,EU Average,2014-04,11.2
EU27_2020,EU Average,2014-05,11.1
EU27_2020,EU Average,2014-06,10.9
EU27_2020,EU Average,2014-07,10.9
EU27_2020,EU Average,2014-08,10.8
EU27_2020,EU Average,2014-09,10.8
EU27_2020,EU Average,2014-10,10.8
EU27_2020,EU Average,2014-11,10.9
EU27_2020,EU Average,2014-12,10.7
EU27_2020,EU Average,2015-01,10.6
EU27_2020,EU Average,2015-02,10.6
EU27_2020,EU Average,2015-03,10.6
EU27_2020,EU Average,2015-04,10.4
EU27_2020,EU Average,2015-05,10.3
EU27_2020,EU Average,2015-06,10.3
EU27_2020,EU Average,2015-07,10.1
EU27_2020,EU Average,2015-08,10.0
EU27_2020,EU Average,2015-09,9.9
EU27_2020,EU Average,2015-10,9.9
EU27_2020,EU Average,2015-11,9.8
EU27_2020,EU Average,2015-12,9.8
EU27_2020,EU Average,2016-01,9.6
EU27_2020,EU Average,2016-02,9.6
EU27_2020,EU Average,2016-03,9.5
EU27_2020,EU Average,2016-04,9.4
EU27_2020,EU Average,2016-05,9.4
EU27_2020,EU Average,2016-06,9.3
EU27_2020,EU Average,2016-07,9.2
EU27_2020,EU Average,2016-08,9.1
EU27_2020,EU Average,2016-09,9.1
EU27_2020,EU Average,2016-10,9.0
EU27_2020,EU Average,2016-11,9.0
EU27_2020,EU Average,2016-12,8.9
EU27_2020,EU Average,2017-01,8.7
EU27_2020,EU Average,2017-02,8.6
EU27_2020,EU Average,2017-03,8.6
EU27_2020,EU Average,2017-04,8.4
EU27_2020,EU Average,2017-05,8.4
EU27_2020,EU Average,2017-06,8.3
EU27_2020,EU Average,2017-07,8.2
EU27_2020,EU Average,2017-08,8.2
EU27_2020,EU Average,2017-09,8.1
EU27_2020,EU Average,2017-10,8.0
EU27_2020,EU Average,2017-11,7.9
EU27_2020,EU Average,2017-12,7.8
EU27_2020,EU Average,2018-01,7.8
EU27_2020,EU Average,2018-02,7.7
EU27_2020,EU Average,2018-03,7.6
EU27_2020,EU Average,2018-04,7.6
EU27_2020,EU Average,2018-05,7.4
EU27_2020,EU Average,2018-06,7.4
EU27_2020,EU Average,2018-07,7.3
EU27_2020,EU Average,2018-08,7.2
EU27_2020,EU Average,2018-09,7.2
EU27_2020,EU Average,2018-10,7.2
EU27_2020,EU Average,2018-11,7.1
EU27_2020,EU Average,2018-12,7.1
EU27_2020,EU Average,2019-01,7.1
EU27_2020,EU Average,2019-02,7.0
EU27_2020,EU Average,2019-03,7.0
EU27_2020,EU Average,2019-04,6.9
EU27_2020,EU Average,2019-05,6.8
EU27_2020,EU Average,2019-06,6.7
EU27_2020,EU Average,2019-07,6.8
EU27_2020,EU Average,2019-08,6.7
EU27_2020,EU Average,2019-09,6.7
EU27_2020,EU Average,2019-10,6.7
EU27_2020,EU Average,2019-11,6.7
EU27_2020,EU Average,2019-12,6.7
EU27_2020,EU Average,2020-01,6.7
EU27_2020,EU Average,2020-02,6.6
EU27_2020,EU Average,2020-03,6.5
EU27_2020,EU Average,2020-04,6.8
EU27_2020,EU Average,2020-05,7.0
EU27_2020,EU Average,2020-06,7.4
EU27_2020,EU Average,2020-07,7.7
EU27_2020,EU Average,2020-08,7.8
EU27_2020,EU Average,2020-09,7.7
EU27_2020,EU Average,2020-10,7.6
EU27_2020,EU Average,2020-11,7.4
EU27_2020,EU Average,2020-12,7.5
EU27_2020,EU Average,2021-01,7.5
EU27_2020,EU Average,2021-02,7.5
EU27_2020,EU Average,2021-03,7.5
EU27_2020,EU Average,2021-04,7.5
EU27_2020,EU Average,2021-05,7.4
EU27_2020,EU Average,2021-06,7.2
EU27_2020,EU Average,2021-07,7.0
EU27_2020,EU Average,2021-08,6.9
EU27_2020,EU Average,2021-09,6.7
EU27_2020,EU Average,2021-10,6.6
EU27_2020,EU Average,2021-11,6.5
EU27_2020,EU Average,2021-12,6.4
EU27_2020,EU Average,2022-01,6.4
EU27_2020,EU Average,2022-02,6.3
EU27_2020,EU Average,2022-03,6.2
EU27_2020,EU Average,2022-04,6.2
EU27_2020,EU Average,2022-05,6.2
EU27_2020,EU Average,2022-06,6.2
EU27_2020,EU Average,2022-07,6.1
EU27_2020,EU Average,2022-08,6.2
EU27_2020,EU Average,2022-09,6.1
EU27_2020,EU Average,2022-10,6.1
EU27_2020,EU Average,2022-11,6.2
EU27_2020,EU Average,2022-12,6.2
EU27_2020,EU Average,2023-01,6.1
EU27_2020,EU Average,2023-02,6.1
EU27_2020,EU Average,2023-03,6.0
EU27_2020,EU Average,2023-04,6.0
EU27_2020,EU Average,2023-05,6.0
EU27_2020,EU Average,2023-06,6.0
EU27_2020,EU Average,2023-07,6.1
EU27_2020,EU Average,2023-08,6.0
EU27_2020,EU Average,2023-09,6.1
EU27_2020,EU Average,2023-10,6.1
EU27_2020,EU Average,2023-11,6.1
EU27_2020,EU Average,2023-12,6.1
EU27_2020,EU Average,2024-01,6.1
EU27_2020,EU Average,2024-02,6.1
EU27_2020,EU Average,2024-03,6.0
EU27_2020,EU Average,2024-04,6.0
EU27_2020,EU Average,2024-05,6.0
EU27_2020,EU Average,2024-06,6.0
EU27_2020,EU Average,2024-07,6.0
EU27_2020,EU Average,2024-08,5.9
EU27_2020,EU Average,2024-09,5.9
EU27_2020,EU Average,2024-10,5.8
EU27_2020,EU Average,2024-11,5.8
EU27_2020,EU Average,2024-12,5.9
EU27_2020,EU Average,2025-01,6.0
EU27_2020,EU Average,2025-02,6.0
EU27_2020,EU Average,2025-03,6.0
EU27_2020,EU Average,2025-04,5.9
EU27_2020,EU Average,2025-05,6.0
EU27_2020,EU Average,2025-06,6.0
EU27_2020,EU Average,2025-07,6.0
EU27_2020,EU Average,2025-08,6.0
EU27_2020,EU Average,2025-09,6.0
EU27_2020,EU Average,2025-10,6.0
EU27_2020,EU Average,2025-11,6.0
EU27_2020,EU Average,2025-12,6.0
EU27_2020,EU Average,2026-01,5.9
EU27_2020,EU Average,2026-02,6.0
EU27_2020,EU Average,2026-03,6.0
